time_interval_hour,total_instruction_activity
2022-10-14 20:00:00.000000 UTC,15898545
2022-10-14 21:00:00.000000 UTC,16844086
2022-10-14 22:00:00.000000 UTC,17378127
2022-10-14 23:00:00.000000 UTC,17283197
2022-10-15 00:00:00.000000 UTC,16861327
2022-10-15 01:00:00.000000 UTC,18321333
2022-10-15 02:00:00.000000 UTC,17602950
2022-10-15 03:00:00.000000 UTC,17403004
2022-10-15 04:00:00.000000 UTC,18025169
2022-10-15 05:00:00.000000 UTC,18054768
2022-10-15 06:00:00.000000 UTC,17864926
2022-10-15 07:00:00.000000 UTC,16239147
2022-10-15 08:00:00.000000 UTC,16218320
2022-10-15 09:00:00.000000 UTC,17810666
2022-10-15 10:00:00.000000 UTC,17819734
2022-10-15 11:00:00.000000 UTC,17459237
2022-10-15 12:00:00.000000 UTC,17978768
2022-10-15 13:00:00.000000 UTC,17953855
2022-10-15 14:00:00.000000 UTC,17722129
2022-10-15 15:00:00.000000 UTC,17840452
2022-10-15 16:00:00.000000 UTC,16918707
2022-10-15 17:00:00.000000 UTC,17734120
2022-10-15 18:00:00.000000 UTC,17435285
2022-10-15 19:00:00.000000 UTC,18425708
2022-10-15 20:00:00.000000 UTC,17242038
2022-10-15 21:00:00.000000 UTC,17960492
2022-10-15 22:00:00.000000 UTC,18290381
2022-10-15 23:00:00.000000 UTC,18101340
2022-10-16 00:00:00.000000 UTC,18354667
2022-10-16 01:00:00.000000 UTC,18683147
2022-10-16 02:00:00.000000 UTC,19001192
2022-10-16 03:00:00.000000 UTC,18430567
2022-10-16 04:00:00.000000 UTC,18592375
2022-10-16 05:00:00.000000 UTC,18710262
2022-10-16 06:00:00.000000 UTC,17599034
2022-10-16 07:00:00.000000 UTC,18180289
2022-10-16 08:00:00.000000 UTC,18524623
2022-10-16 09:00:00.000000 UTC,18012615
2022-10-16 10:00:00.000000 UTC,18476728
2022-10-16 11:00:00.000000 UTC,18794585
2022-10-16 12:00:00.000000 UTC,18559000
2022-10-16 13:00:00.000000 UTC,18617370
2022-10-16 14:00:00.000000 UTC,18604905
2022-10-16 15:00:00.000000 UTC,18715015
2022-10-16 16:00:00.000000 UTC,17191739
2022-10-16 17:00:00.000000 UTC,15902009
2022-10-16 18:00:00.000000 UTC,16908693
2022-10-16 19:00:00.000000 UTC,17908527
2022-10-16 20:00:00.000000 UTC,18735393
2022-10-16 21:00:00.000000 UTC,19245661
2022-10-16 22:00:00.000000 UTC,19721862
2022-10-16 23:00:00.000000 UTC,18174704
2022-10-17 00:00:00.000000 UTC,18306736
2022-10-17 01:00:00.000000 UTC,18496184
2022-10-17 02:00:00.000000 UTC,18795242
2022-10-17 03:00:00.000000 UTC,18447392
2022-10-17 04:00:00.000000 UTC,18504153
2022-10-17 05:00:00.000000 UTC,17971632
2022-10-17 06:00:00.000000 UTC,18565394
2022-10-17 07:00:00.000000 UTC,18393798
2022-10-17 08:00:00.000000 UTC,18302563
2022-10-17 09:00:00.000000 UTC,19231537
2022-10-17 10:00:00.000000 UTC,20617389
2022-10-17 11:00:00.000000 UTC,20866063
2022-10-17 12:00:00.000000 UTC,18674732
2022-10-17 13:00:00.000000 UTC,19569844
2022-10-17 14:00:00.000000 UTC,18885724
2022-10-17 15:00:00.000000 UTC,19655345
2022-10-17 16:00:00.000000 UTC,18922561
2022-10-17 17:00:00.000000 UTC,17161904
2022-10-17 18:00:00.000000 UTC,19313380
2022-10-17 19:00:00.000000 UTC,19080681
2022-10-17 20:00:00.000000 UTC,18825587
2022-10-17 21:00:00.000000 UTC,19029412
2022-10-17 22:00:00.000000 UTC,19136749
2022-10-17 23:00:00.000000 UTC,19057074
2022-10-18 00:00:00.000000 UTC,19048375
2022-10-18 01:00:00.000000 UTC,18993979
2022-10-18 02:00:00.000000 UTC,19286685
2022-10-18 03:00:00.000000 UTC,18295683
2022-10-18 04:00:00.000000 UTC,18785057
2022-10-18 05:00:00.000000 UTC,18168474
2022-10-18 06:00:00.000000 UTC,19514697
2022-10-18 07:00:00.000000 UTC,20863621
2022-10-18 08:00:00.000000 UTC,21080763
2022-10-18 09:00:00.000000 UTC,21153044
2022-10-18 10:00:00.000000 UTC,20984932
2022-10-18 11:00:00.000000 UTC,20541448
2022-10-18 12:00:00.000000 UTC,20177558
2022-10-18 13:00:00.000000 UTC,19877676
2022-10-18 14:00:00.000000 UTC,18912069
2022-10-18 15:00:00.000000 UTC,19118649
2022-10-18 16:00:00.000000 UTC,20412363
2022-10-18 17:00:00.000000 UTC,19802317
2022-10-18 18:00:00.000000 UTC,20468311
2022-10-18 19:00:00.000000 UTC,18148776
2022-10-18 20:00:00.000000 UTC,20619213
2022-10-18 21:00:00.000000 UTC,20825717
2022-10-18 22:00:00.000000 UTC,20566778
2022-10-18 23:00:00.000000 UTC,20823592
2022-10-19 00:00:00.000000 UTC,20018894
2022-10-19 01:00:00.000000 UTC,21055927
2022-10-19 02:00:00.000000 UTC,20606209
2022-10-19 03:00:00.000000 UTC,20801383
2022-10-19 04:00:00.000000 UTC,17596913
2022-10-19 05:00:00.000000 UTC,17753226
2022-10-19 06:00:00.000000 UTC,18047793
2022-10-19 07:00:00.000000 UTC,18188304
2022-10-19 08:00:00.000000 UTC,18015488
2022-10-19 09:00:00.000000 UTC,18423602
2022-10-19 10:00:00.000000 UTC,18802693
2022-10-19 11:00:00.000000 UTC,18781350
2022-10-19 12:00:00.000000 UTC,18659448
2022-10-19 13:00:00.000000 UTC,17573489
2022-10-19 14:00:00.000000 UTC,18027895
2022-10-19 15:00:00.000000 UTC,18174023
2022-10-19 16:00:00.000000 UTC,16910925
2022-10-19 17:00:00.000000 UTC,15776017
2022-10-19 18:00:00.000000 UTC,19660124
2022-10-19 19:00:00.000000 UTC,20054438
2022-10-19 20:00:00.000000 UTC,19493537
2022-10-19 21:00:00.000000 UTC,18113915
2022-10-19 22:00:00.000000 UTC,16505646
2022-10-19 23:00:00.000000 UTC,17511144
2022-10-20 00:00:00.000000 UTC,16676559
2022-10-20 01:00:00.000000 UTC,16907252
2022-10-20 02:00:00.000000 UTC,14234740
2022-10-20 03:00:00.000000 UTC,17068141
2022-10-20 04:00:00.000000 UTC,17060402
2022-10-20 05:00:00.000000 UTC,18474358
2022-10-20 06:00:00.000000 UTC,18350603
2022-10-20 07:00:00.000000 UTC,17816617
2022-10-20 08:00:00.000000 UTC,18087138
2022-10-20 09:00:00.000000 UTC,18164634
2022-10-20 10:00:00.000000 UTC,18069301
2022-10-20 11:00:00.000000 UTC,19938896
2022-10-20 12:00:00.000000 UTC,17855535
2022-10-20 13:00:00.000000 UTC,17548228
2022-10-20 14:00:00.000000 UTC,17791521
2022-10-20 15:00:00.000000 UTC,18027273
2022-10-20 16:00:00.000000 UTC,18856435
2022-10-20 17:00:00.000000 UTC,15676428
2022-10-20 18:00:00.000000 UTC,20701248
2022-10-20 19:00:00.000000 UTC,19772162
2022-10-20 20:00:00.000000 UTC,20433688
2022-10-20 21:00:00.000000 UTC,20769186
2022-10-20 22:00:00.000000 UTC,20459186
2022-10-20 23:00:00.000000 UTC,20770407
2022-10-21 00:00:00.000000 UTC,21190388
2022-10-21 01:00:00.000000 UTC,20530360
2022-10-21 02:00:00.000000 UTC,20912636
2022-10-21 03:00:00.000000 UTC,20607317
2022-10-21 04:00:00.000000 UTC,20242273
2022-10-21 05:00:00.000000 UTC,20720815
2022-10-21 06:00:00.000000 UTC,20680710
2022-10-21 07:00:00.000000 UTC,20409985
2022-10-21 08:00:00.000000 UTC,21095501
2022-10-21 09:00:00.000000 UTC,21689213
2022-10-21 10:00:00.000000 UTC,20853853
2022-10-21 11:00:00.000000 UTC,20936973
2022-10-21 12:00:00.000000 UTC,21071073
2022-10-21 13:00:00.000000 UTC,21008037
2022-10-21 14:00:00.000000 UTC,22436154
2022-10-21 15:00:00.000000 UTC,21756013
2022-10-21 16:00:00.000000 UTC,21097410
2022-10-21 17:00:00.000000 UTC,21126835
2022-10-21 18:00:00.000000 UTC,21042812
2022-10-21 19:00:00.000000 UTC,21346502
2022-10-21 20:00:00.000000 UTC,20110513
2022-10-21 21:00:00.000000 UTC,19786457
2022-10-21 22:00:00.000000 UTC,20055683
2022-10-21 23:00:00.000000 UTC,20594554
2022-10-22 00:00:00.000000 UTC,20650630
2022-10-22 01:00:00.000000 UTC,20500368
2022-10-22 02:00:00.000000 UTC,19971039
2022-10-22 03:00:00.000000 UTC,20533624
2022-10-22 04:00:00.000000 UTC,20310338
2022-10-22 05:00:00.000000 UTC,20183240
2022-10-22 06:00:00.000000 UTC,20017282
2022-10-22 07:00:00.000000 UTC,20650740
2022-10-22 08:00:00.000000 UTC,20479119
2022-10-22 09:00:00.000000 UTC,20660763
2022-10-22 10:00:00.000000 UTC,20622238
2022-10-22 11:00:00.000000 UTC,20822980
2022-10-22 12:00:00.000000 UTC,20495482
2022-10-22 13:00:00.000000 UTC,20934170
2022-10-22 14:00:00.000000 UTC,20729821
2022-10-22 15:00:00.000000 UTC,20622507
2022-10-22 16:00:00.000000 UTC,20630550
2022-10-22 17:00:00.000000 UTC,18787472
2022-10-22 18:00:00.000000 UTC,20314001
2022-10-22 19:00:00.000000 UTC,20633009
2022-10-22 20:00:00.000000 UTC,20548999
2022-10-22 21:00:00.000000 UTC,19040943
2022-10-22 22:00:00.000000 UTC,19805108
2022-10-22 23:00:00.000000 UTC,20704129
2022-10-23 00:00:00.000000 UTC,20649739
2022-10-23 01:00:00.000000 UTC,20616169
2022-10-23 02:00:00.000000 UTC,21186472
2022-10-23 03:00:00.000000 UTC,20630301
2022-10-23 04:00:00.000000 UTC,20619666
2022-10-23 05:00:00.000000 UTC,20406329
2022-10-23 06:00:00.000000 UTC,20667116
2022-10-23 07:00:00.000000 UTC,21072073
2022-10-23 08:00:00.000000 UTC,20650222
2022-10-23 09:00:00.000000 UTC,20817638
2022-10-23 10:00:00.000000 UTC,21126130
2022-10-23 11:00:00.000000 UTC,21112994
2022-10-23 12:00:00.000000 UTC,21278130
2022-10-23 13:00:00.000000 UTC,21157104
2022-10-23 14:00:00.000000 UTC,21235007
2022-10-23 15:00:00.000000 UTC,21142476
2022-10-23 16:00:00.000000 UTC,21441354
2022-10-23 17:00:00.000000 UTC,21225140
2022-10-23 18:00:00.000000 UTC,21684008
2022-10-23 19:00:00.000000 UTC,21430643
2022-10-23 20:00:00.000000 UTC,21203203
2022-10-23 21:00:00.000000 UTC,21305472
2022-10-23 22:00:00.000000 UTC,21725660
2022-10-23 23:00:00.000000 UTC,21298821
2022-10-24 00:00:00.000000 UTC,21327179
2022-10-24 01:00:00.000000 UTC,20847261
2022-10-24 02:00:00.000000 UTC,20739947
2022-10-24 03:00:00.000000 UTC,20624623
2022-10-24 04:00:00.000000 UTC,20952589
2022-10-24 05:00:00.000000 UTC,21492401
2022-10-24 06:00:00.000000 UTC,21598648
2022-10-24 07:00:00.000000 UTC,21098389
2022-10-24 08:00:00.000000 UTC,21343360
2022-10-24 09:00:00.000000 UTC,21667680
2022-10-24 10:00:00.000000 UTC,20630406
2022-10-24 11:00:00.000000 UTC,21345609
2022-10-24 12:00:00.000000 UTC,21634864
2022-10-24 13:00:00.000000 UTC,21387318
2022-10-24 14:00:00.000000 UTC,22083522
2022-10-24 15:00:00.000000 UTC,21791996
2022-10-24 16:00:00.000000 UTC,21514342
2022-10-24 17:00:00.000000 UTC,21584484
2022-10-24 18:00:00.000000 UTC,21731346
2022-10-24 19:00:00.000000 UTC,21397566
2022-10-24 20:00:00.000000 UTC,21190943
2022-10-24 21:00:00.000000 UTC,21223922
2022-10-24 22:00:00.000000 UTC,21060713
2022-10-24 23:00:00.000000 UTC,21171537
2022-10-25 00:00:00.000000 UTC,21185597
2022-10-25 01:00:00.000000 UTC,21407168
2022-10-25 02:00:00.000000 UTC,19624724
2022-10-25 03:00:00.000000 UTC,23493349
2022-10-25 04:00:00.000000 UTC,21260794
2022-10-25 05:00:00.000000 UTC,20287320
2022-10-25 06:00:00.000000 UTC,19862912
2022-10-25 07:00:00.000000 UTC,21051846
2022-10-25 08:00:00.000000 UTC,21075793
2022-10-25 09:00:00.000000 UTC,21370712
2022-10-25 10:00:00.000000 UTC,20939511
2022-10-25 11:00:00.000000 UTC,21019653
2022-10-25 12:00:00.000000 UTC,21150496
2022-10-25 13:00:00.000000 UTC,21656613
2022-10-25 14:00:00.000000 UTC,21272284
2022-10-25 15:00:00.000000 UTC,21502074
2022-10-25 16:00:00.000000 UTC,21754109
2022-10-25 17:00:00.000000 UTC,21686900
2022-10-25 18:00:00.000000 UTC,21516156
2022-10-25 19:00:00.000000 UTC,21697408
2022-10-25 20:00:00.000000 UTC,21328301
2022-10-25 21:00:00.000000 UTC,21203798
2022-10-25 22:00:00.000000 UTC,21255731
2022-10-25 23:00:00.000000 UTC,21198865
2022-10-26 00:00:00.000000 UTC,20951336
2022-10-26 01:00:00.000000 UTC,21587580
2022-10-26 02:00:00.000000 UTC,21397243
2022-10-26 03:00:00.000000 UTC,21263477
2022-10-26 04:00:00.000000 UTC,21222305
2022-10-26 05:00:00.000000 UTC,21333593
2022-10-26 06:00:00.000000 UTC,21130800
2022-10-26 07:00:00.000000 UTC,21151166
2022-10-26 08:00:00.000000 UTC,21993661
2022-10-26 09:00:00.000000 UTC,21312678
2022-10-26 10:00:00.000000 UTC,21312704
2022-10-26 11:00:00.000000 UTC,21514414
2022-10-26 12:00:00.000000 UTC,21840708
2022-10-26 13:00:00.000000 UTC,21375672
2022-10-26 14:00:00.000000 UTC,22099080
2022-10-26 15:00:00.000000 UTC,21327792
2022-10-26 16:00:00.000000 UTC,20468248
2022-10-26 17:00:00.000000 UTC,19234090
2022-10-26 18:00:00.000000 UTC,19190541
2022-10-26 19:00:00.000000 UTC,19641075
2022-10-26 20:00:00.000000 UTC,19339130
2022-10-26 21:00:00.000000 UTC,18908349
2022-10-26 22:00:00.000000 UTC,18937046
2022-10-26 23:00:00.000000 UTC,19660529
2022-10-27 00:00:00.000000 UTC,19771640
